date	name	author	distribution	x_static_install	id	first
2016-02-29T23:49:36Z	MooX-TypeTiny-0.001003	HAARG	MooX-TypeTiny	NA	hp_kL16MdXk_EDzpMTH3lefWTaM	false
2016-02-29T23:22:54Z	Games-Cards-ShuffleTrack-0.01_1	COG	Games-Cards-ShuffleTrack	NA	G40jzukWqHTqTqXx6f0ZhU_uSnQ	false
2016-02-29T23:12:34Z	Net-RCON-1.0	CHANDWER	Net-RCON	NA	7dmYOo_3stzYkPyHixJDGUnB2GI	true
2016-02-29T23:09:46Z	MojoX-UserAgent-Throttler-v1.0.1	POWERMAN	MojoX-UserAgent-Throttler	NA	6uekedGVm5a6jWa5g_rp3GSpzWI	false
2016-02-29T23:05:11Z	DateTime-1.24	DROLSKY	DateTime	NA	HMbHX_f_JcZV6Vn7opGt16YUADk	false
2016-02-29T23:03:44Z	Mojolicious-6.51	SRI	Mojolicious	NA	4iXR2dPywZL2ywomRYPYK4uJfS4	false
2016-02-29T22:48:21Z	HiD-Generator-Sass-0.001	DUCKS	HiD-Generator-Sass	NA	UcRUzgaxESyATqEiczn67cPAvuM	true
2016-02-29T22:45:16Z	Moo-2.001000	HAARG	Moo	NA	2hnZBUTuXNTNwwIQhI7hHGr1_78	false
2016-02-29T22:41:02Z	Cache-Sliding-v2.0.1	POWERMAN	Cache-Sliding	NA	wytqzujaUipqQfzrzhvxcqz2jPc	false
2016-02-29T22:39:35Z	Tree-DAG_Node-1.28	RSAVAGE	Tree-DAG_Node	NA	RG52LXATKO9HU4nNxF4Jwokprv8	false
2016-02-29T21:56:26Z	Sub-Throttler-v0.2.10	POWERMAN	Sub-Throttler	NA	AP_3myVdEmWGzTI8dNF59LfmOGs	false
2016-02-29T21:42:18Z	Net-CalDAVTalk-0.04	BRONG	Net-CalDAVTalk	NA	ROH_WkIuUjkRthHJghicZY14N7c	false
2016-02-29T21:26:55Z	Test-Mock-Time-v0.1.6	POWERMAN	Test-Mock-Time	NA	nPllpj7Nm2_luA3nE2oxNIh8r6c	false
2016-02-29T21:05:10Z	Net-NfDump-1.18	TPODER	Net-NfDump	NA	TNhdyUs2DfhIpkUwwYyIJNeNYD4	false
2016-02-29T20:29:37Z	USPS-RateRequest-1.0003	RIZEN	USPS-RateRequest	NA	Q1um7Sq7E_nXtzDv5VEC8t183BI	false
2016-02-29T20:10:14Z	App-txtnix-0.03	MDOM	App-txtnix	NA	B2l4PMBA4WGfS_p4QLH4_P0N_Gw	false
2016-02-29T20:07:48Z	PPIx-Regexp-0.048	WYANT	PPIx-Regexp	NA	MmbyKSRJaXiaciUpiA3G_bbjIYQ	false
2016-02-29T19:23:08Z	Mango-1.27	ODC	Mango	NA	pKEstpVZha_T9_qc4DvD9Z1Xtsg	false
2016-02-29T19:01:45Z	Config-Model-2.081	DDUMONT	Config-Model	NA	ZQTdnoMIXyxGGsO8pyy4Yqv91xI	false
2016-02-29T18:37:30Z	Net-WDNS-1.00	MSISK	Net-WDNS	NA	P0TgJ_v1pSa13Zqtdy9cagupB3w	false
2016-02-29T18:06:55Z	Test-Requires-Git-1.004	BOOK	Test-Requires-Git	NA	ZcQnaMPBYFHx6DD1JYXpco5j_jg	false
2016-02-29T18:05:28Z	Games-Cards-ShuffleTrack-0.01	COG	Games-Cards-ShuffleTrack	NA	5YmOBbj_YLqWmTM41ZIy79geAvo	true
