date	name	author	distribution	x_static_install	id	first
2014-09-30T22:53:08Z	Lingua-Stem-Patch-0.05	PATCH	Lingua-Stem-Patch	NA	Hfu9lD5PDmZdBrZZX2IenSBUiVY	false
2014-09-30T22:47:49Z	Plugin-Loader-0.01	NEILB	Plugin-Loader	NA	kppq3nrq9X4aA8QveSas4Zq2Aq4	true
2014-09-30T22:27:25Z	RT-Extension-MandatoryOnTransition-0.09	ALEXMV	RT-Extension-MandatoryOnTransition	NA	M3CuxplO0QYGtf_PFcdxm9p5u3Y	false
2014-09-30T22:23:22Z	RT-Extension-MandatoryOnTransition-0.08	ALEXMV	RT-Extension-MandatoryOnTransition	NA	s_5b626ptbnVIgcepzEl5shT3wg	false
2014-09-30T22:04:16Z	RT-Authen-ExternalAuth-0.23_01	ALEXMV	RT-Authen-ExternalAuth	NA	eeVzWoCpxLwtc_Z4355YqVcs1fA	false
2014-09-30T21:53:56Z	RT-Extension-MandatoryOnTransition-0.07	ALEXMV	RT-Extension-MandatoryOnTransition	NA	lAGPSNXFJGmt_waWICfFYqZYKSY	false
2014-09-30T20:59:33Z	Task-CPANAuthors-1.003	BOOK	Task-CPANAuthors	NA	huK1uDLyzIrG1zbP9dI5aiwD_10	false
2014-09-30T20:40:25Z	RT-Extension-CustomField-HideEmptyValues-1.00	ALEXMV	RT-Extension-CustomField-HideEmptyValues	NA	SPcAt9dnGqy8eiOx6GoWip82wKY	true
2014-09-30T20:34:58Z	Stepford-0.002007	MAXMIND	Stepford	NA	OUgPAhnNqRawdeGGIOeGGr0ZAOM	false
2014-09-30T20:34:46Z	App-sslmaker-0.07	JHTHORSEN	App-sslmaker	NA	AnZFzDaX3US5i4YPoyNXkg9Xelo	false
2014-09-30T20:25:00Z	App-sslmaker-0.06	JHTHORSEN	App-sslmaker	NA	MdzoxDiqLjhdpIXzjBUf9l8anR4	false
2014-09-30T20:23:32Z	DateTime-TimeZone-1.75	DROLSKY	DateTime-TimeZone	NA	e7B2Q7Sjg1Rm7bD1rmCNClELJ5k	false
2014-09-30T20:20:45Z	App-sibs-0.16	JHTHORSEN	App-sibs	NA	adJbjXlMa3_T0ds7joVJN1qA_Vs	false
2014-09-30T18:46:06Z	Gtk3-0.018	TSCH	Gtk3	NA	3y3_SZ2T4ULCUteyVUWL_ZpH8_w	false
2014-09-30T17:55:30Z	Net-DNS-Native-0.07	OLEG	Net-DNS-Native	NA	23zbmVsCUVD2_zaU7chn2JRVZWk	false
2014-09-30T17:47:24Z	Connector-1.13	MRSCOTTY	Connector	NA	SL0sdwqaTjT9IGrIp8RLcwzedyo	false
2014-09-30T17:29:33Z	Alien-Base-0.005_06	PLICEASE	Alien-Base	NA	c4IMTAWk_hms1ZqdG1fGNoWbci0	false
2014-09-30T17:19:04Z	Net-FullAuto-0.999999999915	REEDFISH	Net-FullAuto	NA	5ULHliHCe0xA6A0GfZMy1Na6vsk	false
2014-09-30T16:34:09Z	Image-TextMode-0.24	BRICAS	Image-TextMode	NA	srVG9XB0via31yd6nceZ2Z82vIU	false
2014-09-30T16:22:34Z	JSONP-0.71	ACANFORA	JSONP	NA	qm3NGYdrT3i_7OjeJI5B4tWdx4M	false
2014-09-30T16:08:27Z	JSONP-0.70	ACANFORA	JSONP	NA	m4Ao__oQOlJ_9l92Qskd6g4CkF4	false
2014-09-30T15:20:22Z	Search-Binary-0.99	XAERXESS	Search-Binary	NA	iXiB6RRdOBaigubyUHmXn16GaEQ	false
2014-09-30T15:03:43Z	Regexp-ID-NumVerbage-0.01	PERLANCAR	Regexp-ID-NumVerbage	NA	hAV3xUOOdSzAKSFP1vWHj31C_pw	true
2014-09-30T15:03:31Z	Regexp-EN-NumVerbage-0.01	PERLANCAR	Regexp-EN-NumVerbage	NA	vELQoeblNJySuZQ2_vTjO0J4z_M	true
2014-09-30T15:03:20Z	Parse-Number-ID-0.06	PERLANCAR	Parse-Number-ID	NA	luEw08djJC_QsrpsZ1w7G1FwauQ	true
2014-09-30T15:03:16Z	Lingua-ID-Words2Nums-0.16	PERLANCAR	Lingua-ID-Words2Nums	NA	3JWjO6vh5shjMwDYtpFJ27At35A	true
2014-09-30T15:01:49Z	Dist-Zilla-Plugin-Precompute-0.01	PERLANCAR	Dist-Zilla-Plugin-Precompute	NA	ceDrdW29ZGLnYW_1tJ6M3f_t4ek	true
2014-09-30T14:37:38Z	HTML-Strip-1.10	KILINRAX	HTML-Strip	NA	JAUCeBApl8n5nxhQPYis98bS4Bk	false
2014-09-30T14:33:15Z	Gtk2-Ex-DbLinker-0.092	RAPPAZF	Gtk2-Ex-DbLinker	NA	T9v8oxtq3vmTiwIsW_cx_Hn6Py4	false
2014-09-30T14:04:02Z	Search-Binary-0.98	XAERXESS	Search-Binary	NA	CRdJHMXOBv_dGwSNACE_5i3cOuY	false
2014-09-30T13:58:21Z	Number-ZipCode-JP-0.20140930	TANIGUCHI	Number-ZipCode-JP	NA	OvEJl3i0qG0q_gDY31_eCwex2tU	false
2014-09-30T13:48:01Z	EZID-0.01	JAJM	EZID	NA	jT6RUHH8oRwkAelPYGOIqO28Pzg	true
2014-09-30T13:15:55Z	Kavorka-0.035	TOBYINK	Kavorka	NA	fw8dJxqYCGnKrgJ3R5Gm4WkERkI	false
2014-09-30T12:59:12Z	DBIx-Class-Journal-0.900201	FREW	DBIx-Class-Journal	NA	Nvmvg9mZ3_34nBFhr9EznYPM8JE	false
2014-09-30T12:55:10Z	CPANPLUS-Dist-Mageia-2.101	JQUELIN	CPANPLUS-Dist-Mageia	NA	Dr7iGJvBKAoOWsprwUdIOMGxTD0	false
2014-09-30T12:53:43Z	Plack-App-GitHub-WebHook-0.5	VOJ	Plack-App-GitHub-WebHook	NA	PZbEY6QurRa_fjwtm5069MFe_7k	false
2014-09-30T12:53:32Z	CPANPLUS-Dist-Mageia-2.100401	JQUELIN	CPANPLUS-Dist-Mageia	NA	UV_ZSSgYpKaHnxI6ujG1aaL7fpY	false
2014-09-30T12:47:43Z	App-Magpie-2.008	JQUELIN	App-Magpie	NA	jIb6yLCvcSjFPp4kwgdnn2rRtjY	false
2014-09-30T11:57:07Z	OTRS-ForwardQueue-0.09	PWARING	OTRS-ForwardQueue	NA	xuy8Pqz8t9rDSX_falkHZ68iF1A	false
2014-09-30T11:08:31Z	Git-Raw-0.47	JACQUESG	Git-Raw	NA	vEiN400DQrAGBxsxjPa3erEpgGQ	false
2014-09-30T10:49:23Z	HTML-Strip-1.09	KILINRAX	HTML-Strip	NA	fiPpy4jFUMPmWqrV8_XoSOEioh0	false
2014-09-30T10:49:11Z	VSGDR-StaticData-0.25	DEDMEDVED	VSGDR-StaticData	NA	pSLvWqGIi_8f55MOAPD25A_oKRM	false
2014-09-30T09:42:13Z	Toggle-0.002	CVLIBRARY	Toggle	NA	Fyv1TFJs2S_NFtxu02fNk084Nfw	false
2014-09-30T08:47:48Z	Data-Floid-0.01	NKUITSE	Data-Floid	NA	XrE0b3PtrTADV_ONVvKcqTiSBdE	true
2014-09-30T08:29:53Z	Catmandu-DBI-0.1	NJFRANCK	Catmandu-DBI	NA	5NUCLjaVMfB3JoxDH2WGcViYwDo	false
2014-09-30T08:13:16Z	WJSON-0.08	LUCAS	WJSON	NA	xi7x2TdWYr7VBY_DMKlA71XP6Rk	false
2014-09-30T07:39:07Z	Search-Binary-0.97	XAERXESS	Search-Binary	NA	tdfLz6YcbyCzQhdTtPzashi4eEw	false
2014-09-30T07:37:40Z	Catmandu-BibTeX-0.06	VPEIL	Catmandu-BibTeX	NA	yITAC6qbQR0KZhwuw2o3SFKcpVI	false
2014-09-30T07:05:46Z	X11-XCB-0.12	MSTPLBG	X11-XCB	NA	6KBe6ZDCq056ZiYpIm4F7DXdpUU	false
2014-09-30T06:56:39Z	Net-IPAddress-Util-3.018	PWBENNETT	Net-IPAddress-Util	NA	bTuMcjkYcmAgxaF9_aiVEsfFI4o	false
