date	name	author	distribution	x_static_install	id	first
2015-06-30T22:29:20Z	HiD-1.96	GENEHACK	HiD	NA	9hlqpI3rf9yW3EiZVsK2ku6FvzI	false
2015-06-30T22:06:06Z	Web-Query-0.28	YANICK	Web-Query	NA	TSzD1F9lmob2Zng1mvlMakaAUx0	false
2015-06-30T22:00:46Z	POD2-RU-5.18.0.1.76	MISHIN	POD2-RU	NA	_xX1omezQMIGK6Pea7SQvAil8ak	true
2015-06-30T21:51:42Z	CDB_File-0.98	TODDR	CDB_File	NA	NcRemrw89Unpo8mUS4WVovIrr9s	false
2015-06-30T21:09:57Z	Disque-0.02	LOVELLE	Disque	NA	XGMdcoodPTB0d2yyg9x9ikcfn5Y	true
2015-06-30T20:42:00Z	EV-ADNS-2.3	MLEHMANN	EV-ADNS	NA	ngleaG8Kf1UVy3RvRtWSqdwo7eE	false
2015-06-30T20:35:04Z	WebService-MinFraud-0.001002	MAXMIND	WebService-MinFraud	NA	L3IBLZPuS2AWYvxaQhlx6ElBTKM	false
2015-06-30T20:04:34Z	Devel-DumpTrace-0.19	MOB	Devel-DumpTrace	NA	MfmwhIizLt_JHeNMUGYMewIXIQU	false
2015-06-30T19:42:41Z	Net-Kubernetes-0.11	PERLJEDI	Net-Kubernetes	NA	FGaKoOIPz0xs8yZlPlky0NvUWn4	false
2015-06-30T19:42:30Z	switchman-1.10	KOMAROV	switchman	NA	P2LcZEDq15UhOiBK0QDnSO_JYGY	false
2015-06-30T18:30:19Z	LWP-Protocol-UWSGI-v1.1.4	NIKOLAS	LWP-Protocol-UWSGI	NA	LRBUWQaUMj6g9dkdbhM4026r4DQ	false
2015-06-30T17:42:17Z	Mojolicious-Plugin-Authorization-1.04	BYTEROCK	Mojolicious-Plugin-Authorization	NA	Doz_fi_zFBxNFaM__mWXFTCebcw	false
2015-06-30T16:21:21Z	Spreadsheet-XLSX-Reader-LibXML-v0.38.6	JANDREW	Spreadsheet-XLSX-Reader-LibXML	NA	PZotXAGtAkPUUHvpZzoyl5g9erU	false
2015-06-30T15:55:52Z	Dist-Zilla-Plugin-ModuleBuildTiny-0.011	LEONT	Dist-Zilla-Plugin-ModuleBuildTiny	1	tfbzVr2gRJ1FSHN79WMpjZnPLGQ	false
2015-06-30T14:49:49Z	Attean-0.006	GWILLIAMS	Attean	NA	sUtCYkXQR4yiEDT4ktNGSMqOOzM	false
2015-06-30T14:07:56Z	App-IndonesianBankingUtils-0.02	PERLANCAR	App-IndonesianBankingUtils	NA	hrJOb7HSgUI8m5VraXGrwZLroL8	false
2015-06-30T14:06:34Z	Google-Ads-AdWords-Client-3.5.0	SUNDQUIST	Google-Ads-AdWords-Client	NA	kYKqqswbVI9wrQADbWLUO3Nu9hk	false
2015-06-30T14:06:22Z	Perinci-CmdLine-Classic-1.52	PERLANCAR	Perinci-CmdLine-Classic	NA	_JFPrQm40mMnGB6b4OaloMJQlho	false
2015-06-30T14:04:56Z	Perinci-CmdLine-Lite-1.17	PERLANCAR	Perinci-CmdLine-Lite	NA	2x_AKqsXWX_t6ddW4aCc8B1uv5k	false
2015-06-30T13:42:01Z	Eval-WithLexicals-1.003004	HAARG	Eval-WithLexicals	NA	n2K4culF9gBbkvtTksAKE9y7l5U	false
2015-06-30T13:34:12Z	Util-CommandLine-1.02	GRYPHON	Util-CommandLine	NA	QgOap2JGw3pHHigt1v0gG4c_Cng	false
2015-06-30T13:28:55Z	API-Zendesk-0.015	RCL	API-Zendesk	NA	YxPzQZL0eA_oaOiwMYz0z84_rfc	false
2015-06-30T13:26:08Z	Data-HexDump-Range-0.13.71	NKH	Data-HexDump-Range	NA	oy1A__GKMcwvPLKLuhBdztAX6zI	false
2015-06-30T13:10:47Z	Data-TreeDumper-Utils-0.04.4	NKH	Data-TreeDumper-Utils	NA	n8_ItGqEHVks2B_xTyhXZpJVwNQ	false
2015-06-30T12:57:54Z	Net-NfDump-1.10	TPODER	Net-NfDump	NA	rvShz4JtUXeuFZOTLxS2SIg8Qvs	false
2015-06-30T12:43:28Z	Coro-6.46	MLEHMANN	Coro	NA	REg9TuAuU5Kl_vhdju9UD6GmfbQ	false
2015-06-30T12:33:08Z	Assert-Conditional-0.003	TOMC	Assert-Conditional	NA	gGBOLxvFll_uDAcdY9ejPtE6m04	false
2015-06-30T12:08:58Z	Dancer2-Plugin-ConditionalCaching-0.001	ZURBORG	Dancer2-Plugin-ConditionalCaching	NA	GsT4qtHlipVwmaFPIs0VNu6IYqk	true
2015-06-30T12:03:33Z	App-MonM-1.04	ABALAMA	App-MonM	NA	Jxp6bF4ULXRwgxPa4hjlZQHhorI	false
2015-06-30T11:32:45Z	Pipeworks-0.04	JANUS	Pipeworks	NA	Ha6goWaLl1WosruNKx8o77EGwqw	false
2015-06-30T11:03:30Z	App-Asciio-1.51.3	NKH	App-Asciio	NA	i5anN78yNO_F8NZcJdffjkk289I	false
2015-06-30T11:02:02Z	Travel-Status-DE-VRR-1.11	DERF	Travel-Status-DE-VRR	NA	Zye59YkWvVDrmS_uCHMfQh760hc	false
2015-06-30T10:39:05Z	CPAN-Perl-Releases-2.26	BINGOS	CPAN-Perl-Releases	NA	OJQEdOOY4fTJlk7RrHJgUztRKWE	false
2015-06-30T10:29:53Z	Number-ZipCode-JP-0.20150630	TANIGUCHI	Number-ZipCode-JP	NA	bytyCzKh8BvdNfDF7gKZKC9Fy8I	false
2015-06-30T10:20:49Z	Dist-Zilla-Plugin-Test-Version-1.05	PLICEASE	Dist-Zilla-Plugin-Test-Version	NA	znJJHQFn4UtTkS8xClkNpX9d1Q4	false
2015-06-30T10:10:03Z	Encode-2.75	DANKOGAI	Encode	NA	oWLzgahuc6IXiRlvQZYbifI0Dpc	false
2015-06-30T09:58:24Z	Calendar-Saka-1.20	MANWAR	Calendar-Saka	NA	qYOVEe57UJEqQvUqnaBAcFgzdWg	false
2015-06-30T09:56:57Z	App-bif-0.1.5_3	MLAWREN	App-bif	NA	BbMIVv9Cl_AzHB9DVgcidG4OZcA	false
2015-06-30T09:20:14Z	App-SFDC-0.01-TRIAL	ABRETT	App-SFDC	NA	V9uuONu2NqbypYyi_CiWBCA734w	true
2015-06-30T09:13:36Z	Pipeworks-0.03	JANUS	Pipeworks	NA	dEsQPCGjVL7zNDIYt_AugfhrTZg	false
2015-06-30T08:39:23Z	mem-0.4.6	LAWALSH	mem	NA	3uxRb3CL4pbZCRRAvmuVUN13vGs	false
2015-06-30T08:16:30Z	Dist-Zilla-Plugin-FullFaker-1.001	STRO	Dist-Zilla-Plugin-FullFaker	NA	3GCnLacNBffy9PgSyezDJRJ9qQM	true
2015-06-30T08:08:41Z	Pod-Weaver-Plugin-PERLANCAR-CPANLists-0.02	PERLANCAR	Pod-Weaver-Plugin-PERLANCAR-CPANLists	NA	Ptuo12QifDLvAkAuIjd3xKZ9bQ0	false
2015-06-30T07:58:21Z	Acme-CPANLists-PERLANCAR-0.03	PERLANCAR	Acme-CPANLists-PERLANCAR	NA	0ItrA7UO_PbOpVlmLzo3MWDyfSw	true
2015-06-30T07:43:59Z	Pod-Weaver-Plugin-PERLANCAR-CPANLists-0.01	PERLANCAR	Pod-Weaver-Plugin-PERLANCAR-CPANLists	NA	f2cFuUJQ5O1aV3nJzGx4tk_PeSw	true
2015-06-30T06:06:43Z	App-diffdir-0.2	IVANWILLS	App-diffdir	NA	hX1s6nMtPxk5YN74u4UrPBfaAUU	false
2015-06-30T05:58:54Z	Dist-Zilla-Plugin-Author-KENTNL-CONTRIBUTING-0.001003	KENTNL	Dist-Zilla-Plugin-Author-KENTNL-CONTRIBUTING	NA	Ea3KEH7zmWm9XfS30EnFxNyH_bk	false
2015-06-30T05:53:29Z	Child-0.012	EXODIST	Child	NA	YqVa9Y1uC37zTExWcC3iWlCQmyQ	false
2015-06-30T05:27:45Z	Devel-CheckCompiler-0.06	SYOHEX	Devel-CheckCompiler	NA	_3bzOHkEbNYv68aR__mzmUlpuq4	false
2015-06-30T04:44:44Z	Util-CommandLine-1.01	GRYPHON	Util-CommandLine	NA	YCD2Qk6RavsBaZzkG5wQRzjp8fI	true
2015-06-30T02:44:59Z	Dist-Zilla-PluginBundle-Author-KENTNL-2.025000	KENTNL	Dist-Zilla-PluginBundle-Author-KENTNL	NA	xfAgomkOtem89zBN8Bwvve4aGPw	false
2015-06-30T02:28:10Z	Bb-Collaborate-V3-0.02	WARRINGD	Bb-Collaborate-V3	NA	CvNs4DEQMLuGvl41ZPWW8VoPfyw	false
2015-06-30T02:14:03Z	Types-Core-0.1.6	LAWALSH	Types-Core	NA	IIzj5gtfKqGP5kuAH_tG71N_T4U	false
2015-06-30T02:09:56Z	Dist-Zilla-Plugin-Author-KENTNL-CONTRIBUTING-0.001002	KENTNL	Dist-Zilla-Plugin-Author-KENTNL-CONTRIBUTING	NA	PqaV04tcSVqyUkjDPrG8aADW4nE	false
2015-06-30T02:08:28Z	Spreadsheet-XLSX-Reader-LibXML-v0.38.4	JANDREW	Spreadsheet-XLSX-Reader-LibXML	NA	mzl16jMlUQdQNAtMoVD_LQy9BEY	false
2015-06-30T01:58:29Z	Data-Object-0.20	AWNCORP	Data-Object	NA	kpgBCkBrBWKEVk4E3SC13ZMvnyc	false
2015-06-30T01:57:02Z	Data-Object-Signatures-0.03	AWNCORP	Data-Object-Signatures	NA	PI7YvvUuXNten31JAGo2WQ_y57k	false
2015-06-30T01:56:51Z	Data-Object-Prototype-0.04	AWNCORP	Data-Object-Prototype	NA	74_jVesS_Yxp22WeNr_GryFfUuo	false
2015-06-30T01:56:39Z	Data-Object-Library-0.05	AWNCORP	Data-Object-Library	NA	ZLt3G3DJjrZ95WK04IOutj2oFBo	false
2015-06-30T01:56:28Z	Data-Object-Immutable-0.04	AWNCORP	Data-Object-Immutable	NA	pizTTN2z_SxhzY_MMxCnDdup278	false
2015-06-30T01:56:16Z	Data-Object-Autobox-0.12	AWNCORP	Data-Object-Autobox	NA	b0KjnNNp3Gm_6eoSt3kjbtzfLbE	false
2015-06-30T01:25:50Z	Crypt-Spritz-1.01	MLEHMANN	Crypt-Spritz	NA	_FXLIy6QV5tnuI9BO6cy4xIyn1Q	false
2015-06-30T00:47:15Z	Crypt-Spritz-1.0	MLEHMANN	Crypt-Spritz	NA	t5WdsMdEG0ZWoGwbH7QHnSw7H0Q	false
2015-06-30T00:41:34Z	Dist-Zilla-Plugin-Author-KENTNL-CONTRIBUTING-0.001001	KENTNL	Dist-Zilla-Plugin-Author-KENTNL-CONTRIBUTING	NA	EyyvpRbbdRQaLe0yfiszjLcUK0E	false
2015-06-30T00:35:48Z	CPAN-SQLite-0.206	STRO	CPAN-SQLite	NA	_RG6s8e2vBKYYOqrzVjqFGzKipI	false
2015-06-30T00:11:40Z	WWW-DreamHost-API-1.07	STRO	WWW-DreamHost-API	NA	bUrvNWCtrc_hoptg4dgBCup_NgU	false
2015-06-29T23:51:49Z	Compress-LZF-3.8	MLEHMANN	Compress-LZF	NA	kwRJcuM6TJVojjqePVs0s5qcVsU	false
2015-06-29T23:40:01Z	Dist-Zilla-Plugin-Author-KENTNL-CONTRIBUTING-0.001000	KENTNL	Dist-Zilla-Plugin-Author-KENTNL-CONTRIBUTING	NA	piQDvbvlu5H2izOqdlGxmDuPjDc	true
2015-06-29T23:20:20Z	HTML-FormHandler-0.40063	GSHANK	HTML-FormHandler	NA	erB02PI9kwMmutpFthB6gk0XmvE	false
2015-06-29T22:47:19Z	Audio-TagLib-1.65	GLEACH	Audio-TagLib	NA	U4S5g8EqAhKCqA0fekp_1SWymXg	false
2015-06-29T21:21:43Z	Strehler-1.6.5	CYMON	Strehler	NA	WydOGfoEnald1DqvwiD084V_cKI	false
2015-06-29T20:30:47Z	LWP-UserAgent-CHICaching-0.03	KJETILK	LWP-UserAgent-CHICaching	NA	ZDYLGZexGADSWxLgRhtBDcwCqaw	false
2015-06-29T20:30:35Z	Code-TidyAll-0.26	DROLSKY	Code-TidyAll	NA	X_adt1ma5Tyo43xf5NJqFLB1mMk	false
2015-06-29T20:09:16Z	CryptX-0.024	MIK	CryptX	NA	4y3sjxNSCuSx9t65pkVwU63btNY	false
2015-06-29T19:28:45Z	Acme-CPANPLUS-PreReq-Text-Tabs-0.04	BINGOS	Acme-CPANPLUS-PreReq-Text-Tabs	NA	AeuBH0Vj9cXWf_PmlLKFpMQhmOs	true
2015-06-29T18:57:59Z	AnyEvent-SlackRTM-0.151800	HANENKAMP	AnyEvent-SlackRTM	NA	cenzaikUdUS5vc5m1gFqlLLBUqY	false
2015-06-29T18:31:12Z	Locale-TextDomain-OO-Util-3.004	STEFFENW	Locale-TextDomain-OO-Util	NA	cbUsSPCxX_e3dQ4zPvClUxtQbGU	false
2015-06-29T17:59:21Z	Attean-0.005_01	GWILLIAMS	Attean	NA	TFqrhvkCOwurqUXDmb61B0s5R_0	false
2015-06-29T17:15:06Z	Net-DNS-1.00_06	NLNETLABS	Net-DNS	NA	jp2LQbMNJllfH__cQau4j6eJy4o	false
2015-06-29T16:35:53Z	MongoDB-v0.999.999.3-TRIAL	MONGODB	MongoDB	NA	ul_awv5_uTcH4zK95XdbxmTYpFI	false
2015-06-29T15:58:13Z	Module-Build-XSUtil-0.16	HIDEAKIO	Module-Build-XSUtil	NA	69qqj53__5RwBZYPqnbPL81QPpU	false
2015-06-29T15:24:12Z	GeoIP2-2.002000	MAXMIND	GeoIP2	NA	2BwXx_qZbaNH9Vz_F6aJU6bRrIg	false
2015-06-29T15:21:29Z	WebService-MinFraud-0.001001	MAXMIND	WebService-MinFraud	NA	L4fowWtm9RVKB2Sh2qGhHzsrqFE	true
2015-06-29T15:17:31Z	Paws-0.09	JLMARTIN	Paws	NA	p3hHXQtssgWzWD1gnInU12xWkeA	false
2015-06-29T14:28:09Z	POEx-IRC-Backend-0.028001	AVENJ	POEx-IRC-Backend	NA	gaIjMDt7EyYnhgslkTKoJTCp6Yg	false
2015-06-29T13:58:58Z	Games-JackThief-0.02	KAPILRTHR	Games-JackThief	NA	Y6smVh6Hpe3QEhj6PeJ39pxwprA	false
2015-06-29T13:42:19Z	lib-filter-0.18	PERLANCAR	lib-filter	NA	iFketA59_20R17z9lsnWYfGutPE	false
2015-06-29T13:42:08Z	Logic-Tools-0.5.5	LAGUTAS	Logic-Tools	NA	34lK9wPvO3G8o_SEtL_AbFPfzao	false
2015-06-29T12:41:31Z	common-sense-3.74	MLEHMANN	common-sense	NA	x_JJEUAEmvHdipk3DzsY27ezkZE	false
2015-06-29T12:33:42Z	Crypt-Ed25519-1.03	MLEHMANN	Crypt-Ed25519	NA	3vmbgumM8wgxRrn8KQ8aLeModg8	false
2015-06-29T12:32:09Z	Crypt-Ed25519-1.02	MLEHMANN	Crypt-Ed25519	NA	YxiZViBLa4V1G5VUsNsRN6TmXwo	false
2015-06-29T12:29:17Z	POE-Component-Client-Whois-1.36	BINGOS	POE-Component-Client-Whois	NA	d594Sil09349_KH6zkLuwMdltI8	false
2015-06-29T12:15:09Z	LWP-UserAgent-CHICaching-0.02	KJETILK	LWP-UserAgent-CHICaching	NA	Yy_yo0Da441kILksvK6dprA6CnA	false
2015-06-29T12:02:19Z	Geo-WebService-Elevation-USGS-0.102	WYANT	Geo-WebService-Elevation-USGS	NA	_72p1s3uCML1NNttAWx_60WMMZg	false
2015-06-29T11:23:03Z	Test-Version-2.03	PLICEASE	Test-Version	NA	txZJcZGmOmzqlsA207HkA8lwnu4	false
2015-06-29T10:50:07Z	Bio-RetrieveAssemblies-1.1.3-TRIAL	AJPAGE	Bio-RetrieveAssemblies	NA	fOH2gLnnXL4kiBs1kU0rXBzBtq8	false
2015-06-29T10:40:58Z	Bio-Roary-3.1.2-TRIAL	AJPAGE	Bio-Roary	NA	v2oSzgLMg47kD1ywEgUnFi4V0fs	false
2015-06-29T10:26:44Z	WWW-SFDC-0.25	ABRETT	WWW-SFDC	NA	zNNpB2OtXDjGrXOz7rL_lo0_INE	false
2015-06-29T10:21:26Z	Logic-Tools-0.5.4	LAGUTAS	Logic-Tools	NA	iGLrC0hZd89kObsFBr3X__Mlh0I	false
2015-06-29T09:06:59Z	Dist-Zilla-Role-Bootstrap-1.001001	KENTNL	Dist-Zilla-Role-Bootstrap	NA	Sd8bubpaCRaw9pPuqluAun4zr6Q	false
2015-06-29T09:00:23Z	Data-Object-Prototype-0.03	AWNCORP	Data-Object-Prototype	NA	etf2fvjZYXNCOGmW3KKA9AF12Nk	false
2015-06-29T08:33:38Z	Data-Object-Library-0.04	AWNCORP	Data-Object-Library	NA	fZMZQQuxnx9__4FGthdIv5aynAQ	false
2015-06-29T07:50:30Z	App-Dochazka-0.188	SMITHFARM	App-Dochazka	NA	A2PSadF5THq_hsErlNKSiA8hcAQ	false
2015-06-29T07:36:25Z	API-Zendesk-0.014	RCL	API-Zendesk	NA	PMyUfhaZNRq3PgbsiKY3pcFb6ts	false
2015-06-29T07:31:07Z	API-Zendesk-0.013	RCL	API-Zendesk	NA	LaU_sLChcoCnwX3MOpXJf07kEN4	false
2015-06-29T06:47:21Z	Dist-Zilla-Plugin-AddFile-FromFS-0.02	PERLANCAR	Dist-Zilla-Plugin-AddFile-FromFS	NA	r6C8WBKy6NdgFQMsf2k8cowRggw	false
2015-06-29T06:47:10Z	Dist-Zilla-Plugin-AddFile-FromCommand-0.01	PERLANCAR	Dist-Zilla-Plugin-AddFile-FromCommand	NA	_WmdYupY0D7W5oCe5Nmr9QkwJ_E	true
2015-06-29T06:46:58Z	Dist-Zilla-Plugin-AddFile-FromCode-0.01	PERLANCAR	Dist-Zilla-Plugin-AddFile-FromCode	NA	Rhx8R8SA__8CN1OvzJVvMTZRmdU	true
2015-06-29T06:46:47Z	App-lcpan-0.42	PERLANCAR	App-lcpan	NA	b_sS3p_dncsXsD3qG4I_WWHMEaU	false
2015-06-29T06:46:35Z	App-fsql-0.19	PERLANCAR	App-fsql	NA	jeHTzcLOO_zPRUm3j0bIkLu0APE	false
2015-06-29T06:46:23Z	App-BenchSerializers-0.01	PERLANCAR	App-BenchSerializers	NA	tBLTF39Ic64B_yvshHnHNOAvU5E	true
2015-06-29T06:46:12Z	App-Git-Workflow-0.97	IVANWILLS	App-Git-Workflow	NA	HK5i04ww3zFADXiZzseFKeW5Qks	false
2015-06-29T06:01:55Z	Cookie-Baker-XS-0.06	KAZEBURO	Cookie-Baker-XS	NA	5s6hSYRCZdH_jRZLT4Us5wbyh7I	false
2015-06-29T05:59:07Z	Cookie-Baker-0.06	KAZEBURO	Cookie-Baker	NA	kaf3CDc8_VH0Wkz69KutXcIUB6A	false
2015-06-29T05:48:48Z	String-UTF8-MD5-0.01	BINARY	String-UTF8-MD5	NA	TZaem1b2VFTm0z2X9XmLkRX1wwQ	true
2015-06-29T03:32:43Z	Dist-Zilla-PluginBundle-Author-ETHER-0.098	ETHER	Dist-Zilla-PluginBundle-Author-ETHER	NA	IntReyam_yV2KUOO8KS1tZT_c9M	false
2015-06-29T03:14:26Z	Statocles-0.050	PREACTION	Statocles	NA	mXpVrA6sb_4JERFEnBpMPV6brik	false
2015-06-29T03:01:00Z	Bb-Collaborate-V3-0.01	WARRINGD	Bb-Collaborate-V3	NA	aanfTuO8sIv3qTIMUJCSHhLtnpY	true
2015-06-29T02:59:33Z	Elive-1.35	WARRINGD	Elive	NA	OFZViy8BmaBMO7vw3iwApEH3ab0	false
2015-06-29T02:41:31Z	Net-FullAuto-0.99999999999926	REEDFISH	Net-FullAuto	NA	IcwnpT1PiESkcd9aTTVDFdp7jsM	false
2015-06-29T02:24:54Z	Calendar-Persian-0.19	MANWAR	Calendar-Persian	NA	ciuCrn_7intBg9NCR_aplXig5Z8	false
2015-06-29T01:06:18Z	App-cpanminus-1.7039	MIYAGAWA	App-cpanminus	NA	5GfI8BPok0OxHAxaWX6TrL2juRk	false
2015-06-29T00:48:25Z	Starlet-0.25	KAZUHO	Starlet	NA	6t1attolq01t_uQFFsNJEIGKbpI	false
2015-06-29T00:35:26Z	XBRL-JPFR-0.06	YONJOUHAN	XBRL-JPFR	NA	hBjpu7tw1GaiZYPffUNcSu87pGA	false
2015-06-29T00:28:53Z	Acme-Unicodify-0.002	JMASLAK	Acme-Unicodify	NA	j5jW_5WnpuZ_cH0_lTAy_3P9NDM	false
2015-06-28T23:33:16Z	POD2-RU-5.18.0.1.75	MISHIN	POD2-RU	NA	bSEkO3wmq2LDk7MKEFNc8rzRqVg	true
2015-06-28T22:17:29Z	Data-Throttler-0.08	MSCHILLI	Data-Throttler	NA	WUTYIXWEcVJtCFQso99Agp_jadI	false
2015-06-28T21:59:38Z	Dist-Zilla-Role-ErrorLogger-0.001	VDB	Dist-Zilla-Role-ErrorLogger	NA	s6ySFgzWHZwpAUne8_BZTWEP8ho	true
2015-06-28T21:35:29Z	WWW-Telegram-BotAPI-0.01	ROBERTOF	WWW-Telegram-BotAPI	NA	HUCAX5rLIdLwta4__ghJyfzlajE	true
2015-06-28T21:21:16Z	DBD-SQLcipher-0.01	TGASIBA	DBD-SQLcipher	NA	CSzFUKBsJqij0FRtiwf5mL3_H9A	true
2015-06-28T21:08:22Z	String-Interpolate-0.32	NEILB	String-Interpolate	NA	0OCj_e2Y3DIohEE7a1TDMOv8evE	false
2015-06-28T20:51:48Z	Eval-WithLexicals-1.003003	HAARG	Eval-WithLexicals	NA	J9li0F4J3Y5Ga4lyM_DuiZHE2VY	false
2015-06-28T19:53:42Z	Acme-Unicodify-0.001	JMASLAK	Acme-Unicodify	NA	ceR0egPHFXU74jOvxP1L8Fy1lfQ	true
2015-06-28T19:47:09Z	Geo-Hash-Grid-0.07	AWOHLD	Geo-Hash-Grid	NA	zEL09nIw3JHui9tBkUCw7jOeFKc	false
2015-06-28T18:57:50Z	Dist-Zilla-Plugin-TidyAll-0.04	DROLSKY	Dist-Zilla-Plugin-TidyAll	NA	IXl_5PrGm6T8SFzBNXZRxoQpTiE	true
2015-06-28T18:41:12Z	MojoX-Renderer-Handlebars-0.03	RMZG	MojoX-Renderer-Handlebars	NA	d0NxIQEW79O8czlyKkdakmZ67Og	false
2015-06-28T18:05:39Z	Test-BDD-Infrastructure-1.000	BENNING	Test-BDD-Infrastructure	NA	SvqUg_0aIU5OZU4_cr4F8oLhVJE	true
2015-06-28T17:51:35Z	Path-Tiny-0.070	DAGOLDEN	Path-Tiny	NA	8UiJCJxB3SE63qnwJnT27Rhx_kQ	false
