date	name	author	distribution	x_static_install	id	first
2016-11-30T23:49:24Z	JMAP-Tester-0.006	RJBS	JMAP-Tester	NA	Ppz_MiDNH3VFdSDaOEUXMnUiGto	false
2016-11-30T23:45:20Z	Games-Ratings-LogisticElo-0.001	MGV	Games-Ratings-LogisticElo	NA	CHLZr_sAncE3sV9F5YSBTmCHTlI	true
2016-11-30T23:21:05Z	Test-Health-0.001	ARFREITAS	Test-Health	NA	OpC9NRZEQB9QnjqyCvZW6WZqoms	true
2016-11-30T22:02:43Z	Test-MockPackages-1.00	WETERS	Test-MockPackages	NA	VZ3BQE_K6rT9xmkswG_I1CLrU68	false
2016-11-30T21:39:43Z	Test-MockPackages-0.10	WETERS	Test-MockPackages	NA	OONvLTVB8vTCvoRkTA0RLtE1Upw	true
2016-11-30T21:05:28Z	Tie-DiskUsage-0.22	SCHUBIGER	Tie-DiskUsage	NA	imEIdie0UNJ9Oi4bVXZDkwntusg	false
2016-11-30T21:04:00Z	MaxMind-DB-Writer-0.201003	MAXMIND	MaxMind-DB-Writer	NA	AkLDYDzM7w93mHk19e4NGuVFmUs	false
2016-11-30T20:22:10Z	Net-Cisco-ISE-0.01	BEATNIK	Net-Cisco-ISE	NA	2GdkiWcLeo55UlFK61DotQWsLxw	true
2016-11-30T19:45:17Z	MaxMind-DB-Writer-0.201002	MAXMIND	MaxMind-DB-Writer	NA	h9xdArbXUbDlNpi6ZAH5K9_h_K4	false
2016-11-30T19:40:22Z	Net-ACME-0.0922	FELIPE	Net-ACME	NA	t8JrYH_RwynPGjIyx8ODx_BWQ_k	false
2016-11-30T19:26:15Z	AsyncPing-2016.1129	XINFWANG	AsyncPing	NA	cbAaVS8KqyD_IZ0knaLRcpc38H8	true
2016-11-30T19:09:38Z	String-Copyright-0.003005	JONASS	String-Copyright	NA	OZiZsUS6Xc_y0_oLngqTgg_R6wg	false
2016-11-30T17:27:28Z	Module-Reader-0.003_001	HAARG	Module-Reader	NA	FSPmdNTB0HBuLzM80_MAGzvKOhQ	false
2016-11-30T16:52:01Z	WebService-Xero-0.11	LOCALSHOP	WebService-Xero	NA	JWDMMzUg5eC2BE9qWVf_Fdaqeeo	false
2016-11-30T16:41:42Z	openerserver_1.0.4	LWANG	openerserver	NA	yiV8c6oyG2t8SenmqLeNBZkajws	true
2016-11-30T16:33:56Z	openerserver_pl_1.0.4	LWANG	openerserver_pl	NA	abcp__hdHZ6Op90YNCruDkDELfQ	true
2016-11-30T16:26:09Z	openerserver_pl_1.0.3	LWANG	openerserver_pl	NA	Aw5Un55m3mgrZLjReLMLmOxb3cg	true
2016-11-30T16:19:24Z	Mojo-SQLite-1.002	DBOOK	Mojo-SQLite	NA	MQkMMuQ6LFcIhmnxg4oR8IOcwQU	false
2016-11-30T15:22:29Z	MouseX-Params-Validate-0.10	MANWAR	MouseX-Params-Validate	NA	RxJe4djHtlXmOESK_4AN9GgR9bg	false
2016-11-30T14:46:22Z	DiaColloDB-0.11.002	MOOCOW	DiaColloDB	NA	mKArKK6sm4CG7ESecJuYxvw1jWM	false
2016-11-30T14:10:53Z	App-Environ-0.14	IPH	App-Environ	NA	_yuNx40l2GxXcuoSKe5GVpSwXI4	false
2016-11-30T14:09:26Z	Game-Tibia-Packet-0.005	ATHREEF	Game-Tibia-Packet	NA	hypXq3rH54eQrnQJ_VouI6FyCeU	false
2016-11-30T14:02:52Z	WebService-Yamli-0.003	ATHREEF	WebService-Yamli	NA	mQEFXDAhHj9IVgWKnMyE5SqbZiE	false
2016-11-30T13:56:18Z	Regexp-CharClasses-Helper-0.005	ATHREEF	Regexp-CharClasses-Helper	NA	D1GlADADezK29CbCiBnw6Q9Pc2I	false
2016-11-30T12:41:49Z	PrimerMap2	HALLORAN	PrimerMap	NA	L6KEBU4kM7LjDXFOAcOh3Ue2I7w	false
2016-11-30T12:27:44Z	PrimerMap1.1	HALLORAN	PrimerMap	NA	Al7vAUMb_6nIPxL5dIZxwWAjzp4	false
2016-11-30T12:23:11Z	SQL-QueryBuilder-WebApi-1.1.8	ACTIVEDB	SQL-QueryBuilder-WebApi	NA	becN_KeH1ZlClCOF2mBOxptHTYE	true
2016-11-30T12:09:04Z	Text-CSV_XS-1.26	HMBRAND	Text-CSV_XS	NA	syJKlRF2HpePEhACnJipwuPXgJ0	false
2016-11-30T11:28:56Z	Lucy-0.6.0.4	NWELLNHOF	Lucy	NA	73MO86Ad8nZn_qQTBqOd4mNQVlc	false
2016-11-30T11:27:21Z	Dist-Zilla-PluginBundle-Author-OpusVL-0.013	ALTREUS	Dist-Zilla-PluginBundle-Author-OpusVL	NA	gkn2L1Azw_CcNzXi9GnwECSVDV0	false
2016-11-30T11:16:28Z	Clownfish-0.6.0.5	NWELLNHOF	Clownfish	NA	G9UDZuioTtiuhY1HFA2OG7JBSaQ	false
2016-11-30T11:12:39Z	Clownfish-CFC-0.6.0.5	NWELLNHOF	Clownfish-CFC	NA	VoeySGqRLRVMWgIrCEizHrLmdGw	false
2016-11-30T10:13:14Z	Mojo-Zabbix-APP-0.04	ORANGE	Mojo-Zabbix-APP	NA	Um7ZKAIPovNmLzDQBmEYpzK5l2k	false
2016-11-30T09:27:46Z	DR-Tnt-0.10	UNERA	DR-Tnt	NA	IwloPXErgtgQ7kcPTIR7v4ItMHE	false
2016-11-30T09:23:48Z	Mojolicious-7.11	SRI	Mojolicious	NA	gt4phI3CN7XJpEc2HRqdEcf_0hk	false
2016-11-30T09:08:16Z	File-Dir-Dumper-v0.2.1	SHLOMIF	File-Dir-Dumper	NA	cku1td0K35QETEZ7mkJ0vTSUgSg	false
2016-11-30T08:57:46Z	File-Dir-Dumper-v0.0.12	SHLOMIF	File-Dir-Dumper	NA	SaNCTCIdVu73_T_NPcilGmZEAB4	false
2016-11-30T08:39:53Z	App-YTDL-0.254	KUERBIS	App-YTDL	NA	8co8AIVO5QbDAG7_VTCywYQHk_E	false
2016-11-30T08:35:52Z	openerserver_pl_1.0.2	LWANG	openerserver_pl	NA	FowdwW1URllau7skIomB15WJLT8	true
2016-11-30T08:11:44Z	openerserver_pl_1.0.1	LWANG	openerserver_pl	NA	hdZBdpjgfQGr2Z5RfQdXjqwAhEQ	true
2016-11-30T08:03:54Z	Parse-Syslog-Line-3.6	BLHOTSKY	Parse-Syslog-Line	NA	NsAjprSn7U3C_xFgV2VUwEuzdVY	false
2016-11-30T07:33:25Z	Parse-Syslog-Line-3.5	BLHOTSKY	Parse-Syslog-Line	NA	U1HhLrEb_n4ry0kzE_EYz5uUQb0	false
2016-11-30T07:26:16Z	Fsdb-2.62	JOHNH	Fsdb	NA	TbLYdJ1D4d4j_JTlkNHjuDw2Pns	false
2016-11-30T03:59:37Z	Mail-JMAPTalk-0.04	BRONG	Mail-JMAPTalk	NA	KgcPdxXY7IwMan8raH5pQSqJ_0w	false
2016-11-30T02:08:31Z	Data-Tools-1.14	CADE	Data-Tools	NA	cSpaUIgZ5FfIYJLe5GSVm5b_CJw	false
2016-11-30T00:41:11Z	Yote-Server-1.22	CANID	Yote-Server	NA	nvCZFE24A2cLaI1UcGaC8g4OcKg	false
2016-11-29T23:38:19Z	Encode-2.88	DANKOGAI	Encode	NA	dnH4_fpOWlGu2q5D4e52giILOK8	false
2016-11-29T23:27:21Z	Pod-Simple-3.35	KHW	Pod-Simple	NA	_r5Us3PMfDhHE069M8Mw_AJaAT8	false
