date	name	author	distribution	x_static_install	id	first
2017-04-30T22:42:38Z	Signals-XSIG-0.15_04	MOB	Signals-XSIG	NA	yfZsi_HKoJap7f46uuwoFcL8rI8	false
2017-04-30T18:59:37Z	Dist-Zilla-Plugin-DynamicPrereqs-0.033	ETHER	Dist-Zilla-Plugin-DynamicPrereqs	0	N5Nq7JJMsa_RcEPrWkdjJIbU9PU	false
2017-04-30T18:58:09Z	App-Cme-1.019	DDUMONT	App-Cme	NA	wqVKNAFOtr7S8GJpKKrms6w_Bxs	false
2017-04-30T18:46:32Z	Time-Local-TZ-0.01	BAMBR	Time-Local-TZ	NA	QuZ6c9ElmuoSfL88TrN5KW1U_8o	true
2017-04-30T17:52:07Z	Algorithm-BIT-XS-0.001	MGV	Algorithm-BIT-XS	NA	3eGNRu1ffcgaIv3YJZnS2nRiwik	true
2017-04-30T17:41:43Z	Aws-Polly-Select-2017.444	PRBRENAN	Aws-Polly-Select	NA	EQ2OUNYe0b6wQ98J5Nd1GaTdXcM	false
2017-04-30T17:35:07Z	Dist-Iller-Config-Author-CSSON-0.0315	CSSON	Dist-Iller-Config-Author-CSSON	NA	96dggI91Z4YnxNZrbL6lvtbxoX4	false
2017-04-30T17:12:04Z	YAML-PP-0.002	TINITA	YAML-PP	NA	6wuhMOrkSbVlpJlJt7RQJdsBmqU	false
2017-04-30T15:38:44Z	Crypt-Keyczar-0.09	OYAMA	Crypt-Keyczar	NA	OQmI1g8R__Lp6AHPl6t_reZNtyU	false
2017-04-30T14:34:13Z	Android-Build-2017.4444	PRBRENAN	Android-Build	NA	nwQyDV3fH67l24KwQroelG6_rBQ	false
2017-04-30T13:24:45Z	YAML-PP-0.001_002	TINITA	YAML-PP	NA	5Qn1E28MouxPHJQs_7YFELUoOfE	false
2017-04-30T13:10:37Z	Lingua-Alphabet-Phonetic-StarWars-1.201	MTHURN	Lingua-Alphabet-Phonetic-StarWars	NA	m3iS0HLq8opg1XH1xJAhiGS1TIg	true
2017-04-30T13:05:19Z	Lingua-Alphabet-Phonetic-NetHack-1.801	MTHURN	Lingua-Alphabet-Phonetic-NetHack	NA	udS9ur9EK23fPU_au_40gREm8L4	false
2017-04-30T12:54:58Z	HTTP-Cookies-Find-1.416	MTHURN	HTTP-Cookies-Find	NA	EZJOagIQHdAMVXLHOY3J9n2PHKo	false
