date	name	author	distribution	x_static_install	id	first
2018-09-30T22:13:15Z	Locale-CLDR-v0.33.1-TRIAL	JGNI	Locale-CLDR	NA	cLr6gue_heXIzuEa0iTOk4U6gfY	false
2018-09-30T21:21:16Z	Graphics-ColorNames-Netscape-v3.1.2	RRWO	Graphics-ColorNames-Netscape	NA	SBDtBjfbO__YqkuFsrIbgPpF_p0	false
2018-09-30T20:55:28Z	IMDB-JSON-0.02	CFABER	IMDB-JSON	NA	wN9VWqbU1HWpVJ7UHuqAaqXjHI0	false
2018-09-30T20:21:10Z	Cassandra-Client-0.14_002	TVDW	Cassandra-Client	NA	du09TQdlEvn1Tco088LQSpfbyz0	false
2018-09-30T19:31:24Z	Protocol-DBus-0.01-TRIAL2	FELIPE	Protocol-DBus	NA	IKjMGmHjYmIqzn5LYYHp8SGSLcQ	true
2018-09-30T19:29:56Z	Data-Context-v0.2.3	IVANWILLS	Data-Context	NA	apv4qzyMFzT4RyH_XN2W7Cv_Bj4	false
2018-09-30T17:46:09Z	Mojolicious-Plugin-CHI-0.19	AKRON	Mojolicious-Plugin-CHI	NA	FtC2mBKN_uZ7EDtS8Ku8_2GqQpo	false
2018-09-30T17:14:21Z	Graphics-ColorNames-Werner-v1.0.2	RRWO	Graphics-ColorNames-Werner	NA	w1eimVubobI3iFBs1YtGHcfMFzM	false
2018-09-30T16:49:20Z	Data-Exchange-201809239	PRBRENAN	Data-Exchange	NA	f4dY1X1E41odHz_rT8tUIENWQRY	false
2018-09-30T16:44:13Z	Config-Model-2.127	DDUMONT	Config-Model	NA	i9KcRo5NZ2HVsmas3F__ubD_D6Q	false
2018-09-30T16:40:14Z	WebService-Fake-0.004	POLETTIX	WebService-Fake	1	xkqPQoYzkMZsdVfzMI1uO3512fk	false
2018-09-30T16:31:04Z	Data-Table-Text-20180929	PRBRENAN	Data-Table-Text	NA	gmwPqEDmg0lycXH0Es2gxmAlxvw	false
2018-09-30T16:30:52Z	Data-Edit-Xml-20180929	PRBRENAN	Data-Edit-Xml	NA	uBwmuJ_IbooTs4DGXc4s0R6txdQ	false
2018-09-30T16:29:23Z	Games-Axmud-1.1.174	ASLEWIS	Games-Axmud	NA	jXgjRbCUyAzG3KIEBv8jnPplhgI	false
2018-09-30T16:08:51Z	YAML-PP-LibYAML-0.002	TINITA	YAML-PP-LibYAML	NA	xrm5FmviX94ZcZLQrss4BggDwlg	false
